skip	order_id	product_id	description	price	quantity	is_ready	outlay	outlayPacking
3450	1580	91	чб 1 шт	25	1	1	4,3	0
3451	1580	85	чб школа	10	15	1	0,94	0
3452	1581	47	бело фиолет на укр	200	1	1	48	0
3453	1581	79	1 бел 5 фиолет	75	6	1	15	0
3454	1582	80	зеленый овал	35	2	1	1,32	0
3455	1583	47	бело-бордо на укр	200	1	1	48	0
3456	1583	34	Федорчук бордо зол	10	10	1	1,06	0
3457	1583	85	Дівич-вечір борд 2 ряда	10	11	1	0,94	0
3458	1584	49	сверить там из разных	330	1	1	22,6	0
3459	1584	85	фиолет	10	20	1	0,94	0
3460	1584	25	бабочки роз фиолет	25	5	1	0,6	0
3461	1584	110	куклы лол	10	11	1	1,3	0
3462	1585	55	синий сверить 2 одиноковіх	350	1	1	42	0
3463	1586	104		200	1	1	23	0
3464	1587	47	бело-роз на укр	200	1	1	48	0
3465	1588	47	бело роз на укр	200	1	1	48	0
3466	1588	34	красн с зол Черевко	10	10	1	1,06	0
3467	1590	96	красн 9 шт сверить	135	1	1	36,2	0
3468	1590	34	красн с бел Захарчук	10	10	1	1,06	0
3469	1591	105	рус	150	1	1	18,4	0
3470	1591	65	др на рус	160	1	1	4,9	0
3471	1592	105	на укр	150	1	1	18,4	0
3472	1592	34	Максимчук роз с черн	10	10	1	1,06	0
3473	1592	98	серебро	45	1	1	3	0
3474	1593	65	18 лет на укр	170	1	1	4,9	0
3475	1594	6		80	1	1	12	3,14
3476	1594	7		20	1	1	0,5	0,85
3477	1594	9		150	1	1	24	0
3479	1594	111	грифф	130	1	1	10,6	0
3480	1595	65	роз табл 2 шт сфоткать	25	2	1	4,9	0
3481	1596	47	бело красн	200	1	1	48	0
3482	1597	32	с алисой	60	4	1	4	0
3483	1598	65	короны сверить	150	1	1	4,9	0
3484	1598	18	Хрестини	10	5	1	0,63	0
3485	1598	110	ангел с роз	10	5	1	1,3	0
3486	1598	77	роз	50	1	1	2	0
3487	1599	3	мал принц	15	15	1	4	0
3488	1599	26	мал принц	50	1	1	4,12	0
3489	1600	72	синий в раме	220	1	1	40	0
3490	1601	96	зол+губки	110	1	1	36,2	0
3491	1601	78	1 ярус 1бел 3красн	60	4	1	8	0
3492	1601	85	красн зол 2 ряда	10	11	1	0,94	0
3493	1601	73	красн с бел круж	20	1	1	1,63	0
3494	1601	65	очки 4 шт	12	4	1	4,9	0
3495	1602	65	чб девичник	120	1	1	4,9	0
3496	1603	46	на укр	180	1	1	31,4	0
3497	1604	47	бело роз на рус	200	1	1	48	0
3498	1604	34	бело роз ярко Кибич	10	10	1	1,06	0
3499	1604	79	1 бел 2 красн	75	3	1	15	0
3500	1605	26	крас микки	50	1	1	4,12	0
3501	1605	2	минни сфоткать	170	1	1	16,6	0
3502	1605	65	красн микки укр	150	1	1	4,9	0
3503	1606	85	роз с зол 2 ряда	10	11	1	0,94	0
3504	1607	47	бело роз на рус	200	1	1	48	0
3505	1608	34	роз золот Можняк	10	10	1	1,06	0
3506	1608	85	роз зол 2 ряда	10	11	1	0,94	0
3507	1608	65	девич бело роз из песен	140	1	1	4,9	0
3508	1608	80	фиолет	35	3	1	1,32	0
3509	1609	85	роз 2 ряда сфотк	10	19	1	0,94	0
3510	1610	34	роз с бел Кертис	10	10	1	1,06	0
3511	1610	96	серебро на укр	150	1	1	36,2	0
3512	1611	79	1 бел 5 красн	75	6	1	15	0
3513	1611	96	черн с бантиками крас и бел	150	1	1	36,2	0
3514	1612	79	2 яруса! Бел бант бордо	75	1	1	15	0
3515	1612	96	красн на укр	150	1	1	36,2	0
3516	1612	85	Дівішнік бордо зол	10	8	1	0,94	0
3517	1613	4		85	2	1	9	3,48
3519	1615	47	бело роз на рус	200	1	1	48	0
3520	1615	85	роз с бел	10	8	1	0,94	0
3521	1616	26	фиолет	50	1	1	4,12	0
3522	1616	15	фиолет	20	6	1	2,2	0
3523	1616	17		8	10	1	0,54	0
3524	1616	22	фиолет	10	10	1	0,8	0
3525	1617	65	девичник цветной	170	1	1	4,9	0
3526	1618	65	свадеб сверить	165	1	1	4,9	0
3527	1618	65	фиолет сфоткать	300	1	1	4,9	0
3528	1619	40	роз с ангел	30	14	1	5,56	0
3529	1619	65	роз с мишками	170	1	1	4,9	0
3530	1620	34	Кертис за наш счет!!	10	10	1	1,06	0
3531	1621	32	крестным без рамки	60	2	1	4	0
3532	1622	95	серебро	140	1	1	34,4	0
3533	1623	26	серебр роз мята	50	1	1	4,12	0
3534	1623	81	серебро роз мята 2 ряда	15	11	1	1,54	0
3535	1623	18	серебр роз мята	10	10	1	0,63	0
3536	1624	40	синие с ножками	30	8	1	5,56	0
3537	1625	47	бело фиолет на укр	200	1	1	48	0
3538	1626	25	зол-серебр	25	10	1	0,6	0
3539	1626	91	в серебре 1 табл	20	1	1	4,3	0
3540	1626	91	табл черніе MR MRS на ленте	70	1	1	4,3	0
3541	1627	65	очки 5 шт бабоч 25 шт табл 10 шт	1150	1	1	4,9	0
3542	1628	32	без рамы	60	2	1	4	0
3543	1629	47	бело роз на укр	200	1	1	48	0
3544	1630	26	гол	50	1	1	4,12	0
3545	1630	3	гол тед	15	1	1	4	0
3546	1630	2	мишки тедди	170	1	1	16,6	0
3547	1630	86	гол с серебр	12	10	1	1,2	0
3548	1630	50	на рус	145	1	1	27,4	0
3549	1631	26	с серым мишкой	50	1	1	4,12	0
3550	1631	65	роз с беж мишк на рус сверить	170	1	1	4,9	0
3551	1633	86	гол с серебром 2 ряда	12	14	1	1,2	0
3552	1634	85	без босса 2 ряда	10	15	1	0,94	0
3553	1635	34	красн черн Горбик	10	10	1	1,06	0
3554	1635	79	4 красн 1 бел	75	5	1	15	0
3555	1635	65	красн зол на укр	160	1	1	4,9	0
3556	1635	80	красн	35	2	1	1,32	0
3557	1636	55	роз на рус	150	1	1	42	0
3558	1637	104	ДР сверить ТЕКСТ	300	1	1	23	0
3559	1638	26	гол тедди	50	1	1	4,12	0
3560	1640	40	серебро с ангел	30	11	1	5,56	0
3561	1641	86	ангел 2 ряда	15	11	1	1,2	0
3562	1642	34	черно-зол Стовба	10	10	1	1,06	0
3563	1643	105	на рус	150	1	1	18,4	0
3564	1643	73	роз 3 черн и 1 бел	20	4	1	1,63	0
3565	1644	86	гол с серебр Хр Матвия 2 ряда	12	14	1	1,2	0
3566	1645	26	серебро с бабочк	50	1	1	4,12	0
3567	1645	2	малина серебро	170	1	1	16,6	0
3568	1646	46	на укр	180	1	1	31,4	0
3569	1647	26	черно зол босс	50	1	1	4,12	0
3570	1647	27	23 анкеті	280	1	1	4,12	0
3571	1647	32	без раы босс	60	2	1	4	0
3572	1631	26	синий с тедди	50	1	1	4,12	0
3573	1631	50	без мишек на рус сверить	185	1	1	27,4	0
3574	1648	62	сверить текст	160	1	1	41,4	0
3575	1649	27	самолет 24 анкет	290	1	1	4,12	0
3576	1650	85	с цветами готовая распродаж	10	7	1	0,94	0
3577	1651	85	мята	10	6	1	0,94	0
3578	1652	47	бело красн на укр	200	1	1	48	0
3579	1653	87	учительские	10	12	1	1	0
3580	1654	65	футбол текстовый сверить	140	1	1	4,9	0
3581	1654	65	футб сверить	110	1	1	4,9	0
3582	1654	83	футбол	20	9	1	0,75	0
3583	1655	85	мята HB 2 ряда	60	1	1	0,94	0
3584	1655	59	2 года сверить укр	100	1	1	18,8	0
3585	1657	85	мятн HB 2 ряда	60	1	1	0,94	0
3586	1657	85	цветы HB 2 ряда	70	1	1	0,94	0
3587	1657	85	мешковина	100	1	1	0,94	0
3588	1657	85	микки HB 2 ряда	80	1	1	0,94	0
3589	1657	25	микки 3 м	50	1	1	0,6	0
3590	1658	77	инь янь с фото	50	5	1	2	0
3591	1659	96	в черн с бантиками на рус	150	1	1	36,2	0
3592	1660	1	бирочки с лентой	30	6	1	0	0
3593	1661	32	без рамы босс на рус	60	2	1	4	0
3594	1661	72	босс в голуб в раме	220	1	1	40	0
3595	1662	108	в красном сверить	150	1	1	29,1	0
3596	1663	108	зеленій сверить	150	1	1	29,1	0
3597	1664	27	10 анкет	150	1	1	4,12	0
3598	1664	26		50	1	1	4,12	0
3599	1664	51	на укр	185	1	1	40,4	0
3600	1664	32	без рамки сверить имена	60	4	1	4	0
3601	1665	26	сине серебр	50	1	1	4,12	0
3602	1665	3	сверить имена	15	10	1	4	0
3603	1665	32		60	2	1	4	0
3604	1666	83	син трактор	20	10	1	0,75	0
3605	1666	3	трактор сфоткать	15	6	1	4	0
3606	1666	26	трактор	50	1	1	4,12	0
3607	1666	27	10 анкет	150	1	1	4,12	0
3608	1666	2	трактор	170	1	1	16,6	0
3609	1667	85	с русалками распродажа проверить	60	1	1	0,94	0
3610	1668	32	в раме крестным	120	2	1	4	0
3611	1668	32	баб-дед и дед	120	2	1	4	0
3612	1668	106	сверить	150	1	1	25,6	0
3613	1669	47	бело-роз на укр	200	1	1	48	0
3614	1669	73	роз с белім	20	1	1	1,63	0
3615	1669	77	роз	50	1	1	2	0
3616	1670	77	синяя	50	1	1	2	0
3617	1670	85	синяя ангел 2 ряда	10	17	1	0,94	0
3618	1670	74	в єтикетке	6	50	1	0,3	0
3619	1670	15		20	3	1	2,2	0
3620	1670	16		15	3	1	2	0
3622	1672	91	в зол сверить	20	8	1	4,3	0
3623	1673	26	зайка	50	1	1	4,12	0
3624	1673	27	20 анкет	250	1	1	4,12	0
3625	1673	2	зайка сфоткать	170	1	1	16,6	0
3626	1674	26	голуб	50	1	1	4,12	0
3627	1674	51	без мишек сверить	200	1	1	40,4	0
3628	1675	59	роз на рус	100	1	1	18,8	0
3629	1675	45	роз Ариша	45	1	1	1	0
3630	1675	3		15	1	1	4	0
3631	1676	40	беж	30	10	1	5,56	0
3632	1677	40	роз	30	9	1	5,56	0
3633	1678	40	пустые	20	7	1	5,56	0
3634	1678	26	тедди	50	1	1	4,12	0
3635	1678	16	тедди синий	15	2	1	2	0
3636	1678	15	тедди син	20	1	1	2,2	0
3637	1678	32	тедди	60	3	1	4	0
3638	1678	32	на польском	80	1	1	4	0
3639	1678	83		20	4	1	0,75	0
3640	1679	3		15	7	1	4	0
3641	1680	40	синие босс	30	44	1	5,56	0
3642	1681	40	гол с тедди	30	30	1	5,56	0
3643	1682	78	красн	60	1	1	8	0
3644	1683	3	синие	15	7	1	4	0
3645	1683	26		50	1	1	4,12	0
3646	1684	26	босс	50	1	1	4,12	0
3647	1684	15	босс	20	7	1	2,2	0
3648	1684	27	9 анкет	140	1	1	4,12	0
3649	1685	45	роз	45	1	1	1	0
3650	1686	54	сверить текст	185	1	1	40,8	0
3651	1686	26	фиолет	50	1	1	4,12	0
3652	1687	2	возд шар	160	1	1	16,6	0
3653	1687	26	черно зол	50	1	1	4,12	0
3654	1687	27	10 анкет	150	1	1	4,12	0
3655	1688	85	Хеллоуин	70	1	1	0,94	0
3656	1689	3	мята серебро	15	8	1	4	0
3657	1689	16		15	6	1	2	0
3658	1689	40		30	8	1	5,56	0
3659	1689	17		8	6	1	0,54	0
3660	1689	27	без анкет	50	1	1	4,12	0
3661	1689	23	мята серебро	25	3	1	0,6	0
3662	1690	65	с мишкам голуб	170	1	1	4,9	0
3663	1690	26	голуб с мишкой	50	1	1	4,12	0
3664	1690	17	разные герои	10	18	1	0,54	0
3665	1691	59	роз сверить	100	1	1	18,8	0
3666	1691	26	красн микки	50	1	1	4,12	0
3667	1692	91		15	1	1	4,3	0
3668	1693	85	хелл 2 ряда	70	1	1	0,94	0
3669	1694	65	в зол ободке в тумбочке распрод сверить	105	1	1	4,9	0
3670	1694	26	фиолет тедди	50	1	1	4,12	0
3671	1695	65	роз сверить	120	1	1	4,9	0
3672	1695	18		10	6	1	0,63	0
3673	1695	15	роз сфоткать	20	2	1	2,2	0
3674	1696	2	звезды в тумбочке	100	1	1	16,6	0
3675	1696	65	голуб крестины сверить	125	1	1	4,9	0
3676	1697	32		60	2	1	4	0
3677	1697	77		50	1	1	2	0
3678	1698	26	роз с зайкой	50	1	1	4,12	0
3679	1698	27	12 анкет	170	1	1	4,12	0
3680	1698	32		60	2	1	4	0
3681	1699	86	мятн с зол 2 ряда	12	11	1	1,2	0
3682	1699	26		50	1	1	4,12	0
3683	1699	27	11 анкет мятн	160	1	1	4,12	0
3684	1700	40	босс	30	16	1	5,56	0
3685	1701	40	с серебр лентой!	30	20	1	5,56	0
3686	1702	3	пчелки	15	7	1	4	0
3687	1702	86	2 ряда	12	18	1	1,2	0
3688	1702	77	пчелки	50	7	1	2	0
3689	1702	80	на водку Финку	35	1	1	1,32	0
3690	1702	72	в раме	220	1	1	40	0
3691	1702	17	палочка чуть длинн зубочистки	8	6	1	0,54	0
3692	1702	26		50	1	1	4,12	0
3693	1702	27	12 анкет	170	1	1	4,12	0
3694	1703	59		100	1	1	18,8	0
3695	1703	65	очки/усы/губы	120	1	1	4,9	0
3696	1703	91	проверить	15	12	1	4,3	0
3697	1704	25	крылышки-перышки по 1 метру	0	6	1	0,6	0
3699	1704	112	облачка	0	7	1	0,5	0
3700	1704	107	14 пакетиков и 14 бирок на ленте	0	14	1	0,03	0
3701	1704	101	крылышки на бокалы	0	10	1	0,5	0
3702	1704	87	на тик так	0	10	1	1	0
3703	1704	32	постер kiss	0	1	1	4	0
3704	1704	101	облачка на двустороннем	0	15	1	0,5	0
3705	1704	87	на бутылочки с зайцем	0	6	1	1	0
3706	1705	60	сверить	130	1	1	18,6	0
3707	1705	35	2 ряда сфоткать	10	18	1	1,06	0
3708	1706	40	роз тедди	30	2	1	5,56	0
3709	1706	77	роз	50	2	1	2	0
3710	1704	85	серебро 1 ряд	0	1	1	0,94	0
3711	1708	40	синие с корон	30	40	1	5,56	0
3712	1708	3		15	10	1	4	0
3713	1708	26		50	1	1	4,12	0
3714	1708	72	в раме	220	1	1	40	0
3715	1709	91	оранж	15	20	1	4,3	0
3716	1710	65	синяя	150	1	1	4,9	0
3717	1711	71	босс в рамке	250	1	1	40	0
3718	1712	86	с зерк серебром 2 ряда	12	9	1	1,2	0
3719	1712	18		10	4	1	0,63	0
3720	1713	61	с изменениями сверить	180	1	1	36,8	0
3721	1714	85	лего 1 ряд	10	14	1	0,94	0
3722	1714	82	лего	15	7	1	0,75	0
3723	1714	15		20	2	1	2,2	0
3724	1714	16		15	3	1	2	0
3725	1714	22		10	9	1	0,8	0
3726	1714	17		8	9	1	0,54	0
3727	1715	85	черная 2 ряда	12	13	1	0,94	0
3728	1715	3	повязка на глаз,на резинке	8	10	1	4	0
3729	1716	24	роз серебро	25	3	1	0,6	0
3730	1716	86	букві серебро (не зеркальное!)	12	12	1	1,2	0
3731	1716	59	розовій сверить	200	1	1	18,8	0
3732	1717	91	сверить розовый	15	10	1	4,3	0
3733	1717	63	черно-малиновый	130	1	1	15,2	0
3734	1718	63		130	1	1	15,2	0
3735	1719	27	10 анкет роз тедди	150	1	1	4,12	0
3736	1720	32	проверить, без рам	60	4	1	4	0
3737	1720	26	роз тедди	50	1	1	4,12	0
3738	1721	26	роз с серебр	50	1	1	4,12	0
3739	1721	81	роз с серебр 2 ряда (распечатана)	15	13	1	1,54	0
3740	1721	3	роз с короной	15	6	1	4	0
3741	1721	19		10	5	1	2	0
3742	1721	15		20	1	1	2,2	0
3743	1721	27	10 анкет	150	1	1	4,12	0
3744	1721	32		60	1	1	4	0
3745	1721	40		30	25	1	5,56	0
3746	1722	3		15	13	1	4	0
3747	1722	27	фиолет 9 анкет	140	1	1	4,12	0
3748	1722	83	син трактор	20	5	1	0,75	0
3749	1722	26		50	1	1	4,12	0
3750	1723	3	голуб серебро	15	5	1	4	0
3751	1723	27	5 анкет гол серебр	100	1	1	4,12	0
3752	1724	47	на рус	200	1	1	48	0
3753	1725	47	бело-роз укр	200	1	1	48	0
3754	1725	34	Ходаківська роз	10	11	1	1,06	0
3755	1725	79	4 роз 1 бел	75	5	1	15	0
3756	1727	2	тедди	170	1	1	16,6	0
3757	1727	26	серый тедди	50	1	1	4,12	0
3758	1728	86	мятная с зол 2 ряда	12	11	1	1,2	0
3759	1729	85	кр клетка лежит готовая	60	1	1	0,94	0
3760	1730	47	бело роз на укр	200	1	1	48	0
3761	1731	28	бело зол а раме	180	1	1	33	0
3762	1732	32	с фото без рам	60	4	1	4	0
3763	1732	46	+2 таблички рус	210	1	1	31,4	0
3764	1732	27	босс 2 анкеты	70	1	1	4,12	0
3765	1733	47	на рус	200	1	1	48	0
3766	1734	40	роз с тедди	30	25	1	5,56	0
3767	1734	27	20 анкет тедди	250	1	1	4,12	0
3768	1735	17	супергерои	8	11	1	0,54	0
3769	1735	110	супергерои	10	6	1	1,3	0
3770	1736	91	в золотом сверить	15	8	1	4,3	0
3771	1721	21		10	5	1	2	0
3772	1737	26	гол с серебр босс	50	1	1	4,12	0
3773	1737	27	гол с серебр 5 анкет	100	1	1	4,12	0
3774	1737	3	гол босс	15	1	1	4	0
3775	1738	74	с ангелами	8	30	1	0,3	0
3776	1739	26	гол босс	50	1	1	4,12	0
3777	1739	3	корона с боссом	45	1	1	4	0
3778	1741	28	с микки	180	1	1	33	0
3779	1742	32	роз с тедди бабуся	60	1	1	4	0
3780	1743	30		200	1	1	33	0
3781	1744	86	роз с серебром	12	13	1	1,2	0
3782	1744	26	в горох роз	50	1	1	4,12	0
3783	1744	91	сверить	15	8	1	4,3	0
3784	1745	2	возд шар	170	1	1	16,6	0
3785	1746	77	с фото	50	3	1	2	0
3786	1747	15	зелен	20	2	1	2,2	0
3787	1747	72		220	1	1	40	0
3788	1747	2	звезді	170	1	1	16,6	0
3789	1748	65	гендер пати	110	1	1	4,9	0
3790	1748	85	гендер пати	135	1	1	0,94	0
3791	1749	65	в золотом	150	1	1	4,9	0
3792	1750	26	серый с тедди	50	1	1	4,12	0
3793	1751	2	разноцвет звезды	170	1	1	16,6	0
3794	1751	85	радужная 2 ряда	10	11	1	0,94	0
3795	1751	26	роз золот	50	1	1	4,12	0
3796	1752	77	роз шамп	50	1	1	2	0
3797	1745	86	2 ряда	12	12	1	1,2	0
3798	1753	85	роз с мишками	10	16	1	0,94	0
3799	1753	91	сверить	15	10	1	4,3	0
3800	1754	26	босс	50	1	1	4,12	0
3801	1754	46	без 2 шт	150	1	1	31,4	0
3802	1755	65	сверить	318	1	1	4,9	0
3803	1756	85	просто буквы, без ленты	195	1	1	0,94	0
3804	1756	26	красн	50	1	1	4,12	0
3805	1756	65	бело-красн сверить сфотк	150	1	1	4,9	0
3806	1757	70	Хрещення Ромочки 2 ряда	10	15	1	0,6	0
3807	1758	26	голуб серебро с тедди	50	1	1	4,12	0
3808	1758	27	12 анкет сфоткать	170	1	1	4,12	0
3809	1759	26	роз золото	50	1	1	4,12	0
3810	1759	15	роз зол	20	2	1	2,2	0
3811	1759	18	роз с зол	10	10	1	0,63	0
3812	1759	22	роз	10	6	1	0,8	0
3813	1759	41	2 роз, 2 беж, 1 бел в посылке	15	5	1	8	0
3814	1760	86	голуб с зол сфоткать	10	17	1	1,2	0
3815	1760	77	голуб с зол	50	1	1	2	0
3816	1761	65	усы/губы	120	1	1	4,9	0
3817	1761	65	крестины сверить	175	1	1	4,9	0
3818	1762	3	голуб 5 шт, 1 роз и 1 с пончик	15	6	1	4	0
3819	1762	65	губы 12 шт, усы 5 шт	8	17	1	4,9	0
3820	1762	45	золот 1 бол и 1 мален	25	2	1	1	0
3821	1703	3	сине-зол	15	3	1	4	0
3822	1703	26	сине-золот	50	1	1	4,12	0
3824	1764	40	голуб тедди серебро лента	30	23	1	5,56	0
3825	1764	26		50	1	1	4,12	0
3826	1764	15		20	2	1	2,2	0
3827	1764	17		8	5	1	0,54	0
3828	1764	18	мишки бел+голуб бантик	10	5	1	0,63	0
